Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;"Hi Michelle, Thanks for the thorough report, I will close the complaint for now. Regina Chan | Vendor Assurance Coordinator | Outsource Quality APAC [cid:image001.png@01DAB1BC.EE65ADE0] [cid:image002.png@01DAB1BC.EE65ADE0] Cell. 0487 122 583 [cid:image003.png@01DAB1BC.EE65ADE0] Regina.Chan@simplot.com<mailto:Regina.Chan@simplot.com> [cid:image003.png@01DAB1BC.EE65ADE0] A: Chifley Business Park, 2 Chifley Drive, Mentone, VIC 3194 Notice to Recipients: The information transmitted by this email (including hyperlinks and attachments, if any) is intended only for the person or entity to which it is addressed. This email may contain proprietary, business-confidential and/or legally privileged materials. If the recipient is a government employee, government entity or government contractor, be advised that the J.R. Simplot Company may consider this information private and business confidential and does not waive any applicable exemptions under a subsequent FOIA request or equivalent state-specific FOIA request. If you are not the intended recipient of this message, be aware that any use, review, retransmission, distribution, reproduction or any action taken in reliance upon this message is strictly prohibited. If you received this in error, please contact the sender and delete the material from all computers. From: Agristo Claims <claims@agristo.com> Sent: Tuesday, May 28, 2024 11:56 PM To: Chan, Regina <regina.chan@simplot.com> Cc: Michelle.Bevernage@agristo.com; Dwyer, Phillip <phillip.dwyer@simplot.com> Subject: [EXTERNAL] RE: Complaint 00654411 - Foreign object [Warning: External Email] Dear Regina, My apologies. I was on leave previous week and this complaint was overlooked by my colleagues. I have registered this complaint in our system with ref. 28033. This product was produced in our facility in Tilburg (The Netherlands) on 6/06/23 and packed 7/06/23. First of all we apologies for this complaint.bBased on the picture we identify this as a piece of leafage. This product was produced the 7th of June 2023. No remarks were made during the production. Leafage is normally removed with the following equipment or processes: 1)Washing –inline process 2)‘Stalk removal fingers’- inline process –this is a device similar to a rake which catches any stalk passing on the production line. 3)Optical sorters- these are designed to identify any foreign bodies, such as leafage. It is very rare to get a complaint of this nature, but a piece of leafage must have passed through the system. Our Technical Team have checked the process sheets on the day, and all equipment appears to have been working correctly, with no notification of breakdowns or issues. We consider this as an isolated case. I have completed the document you have sent me. Please find in attachment. Please do not hesitate to contact me, if you have more questions. Kr, Michelle [Image removed by sender. image] Michelle Bevernage Technical Sales Officer P +32 496 38 91 92 --------------- Original Message --------------- From: Chan, Regina [regina.chan@simplot.com] Sent: 20/05/2024 06:55 To: Michelle.Bevernage@agristo.com Cc: Phillip.Dwyer@simplot.com Subject: Complaint 00654411 - Foreign object Hi Michelle, Hope you are well. Consumer has reported a foreign object in the potato, which she believes is mouse’s tail, see complaint attached. Can you please investigate and respond with findings and corrective actions by 27/05/24, thanks. Regina Chan | Vendor Assurance Coordinator | Outsource Quality APAC Error! Filename not specified. Error! Filename not specified. Cell. 0487 122 583 Error! Filename not specified. Regina.Chan@simplot.com<mailto:Regina.Chan@simplot.com> Error! Filename not specified.A: Chifley Business Park, 2 Chifley Drive, Mentone, VIC 3194 Notice to Recipients: The information transmitted by this email (including hyperlinks and attachments, if any) is intended only for the person or entity to which it is addressed. This email may contain proprietary, business-confidential and/or legally privileged materials. If the recipient is a government employee, government entity or government contractor, be advised that the J.R. Simplot Company may consider this information private and business confidential and does not waive any applicable exemptions under a subsequent FOIA request or equivalent state-specific FOIA request. If you are not the intended recipient of this message, be aware that any use, review, retransmission, distribution, reproduction or any action taken in reliance upon this message is strictly prohibited. If you received this in error, please contact the sender and delete the material from all computers. PLEASE NOTE: This Simplot email and its attachments may contain proprietary and confidential material and may be subject to copyright or legal professional privilege. They are not subject to release under a Freedom of Information legislation request. If you receive this in error, please contact the sender immediately and kindly delete the email and do not use, copy or disclose it. All of this applies to any further emails in this email chain.";Complaint 00654411 - Foreign object;Normal;Leaf;Quality;Foreign body;Foreign body - Product Related;500QD00000FGP3RYAX;en;True
1;Hello Ricardo Thank you for informing us about the issue reported here below. We have well received your complaint and have registered it in our system as reference 28103. Based on the lotcode, we traced back the production day to the 3rd of April 2024. We are sorry to hear that El Jefe was not satisfied with the quality of this product. The quality of our products is of utmost importance to us and we are committed to resolving this matter. The description of his complaint refers to the presence of black spots and bruises on the Corte Fino. As you know, all incoming potatoes are inspected for quality and defects. Afterwards, the potatoes pass an optical sorter. A second very sophisticated optical sorter is in place after the potatoes are cut, which also removes black spots from the potato pieces. In addition, every hour the packaged product is sampled and tested for quality, including blemishes, peel, green. QC documents of these records are retained. I have checked the production and tasting records of the concerned production batch and no remarks about sprout on potatoes have been noted. We produced well within the predefined specifications during the whole production batch for all parameters, including defects. [cid:image001.png@01DAB1A6.90496EB0] It's important to note that there will always be variations in production throughout the year due to the inherent nature of potatoes as a natural product. Especially at the end of the season, when potatoes have been stored for a longer period of time, the risk for bruises and thus black and brown spots becomes bigger. From a technical standpoint, we always strive to offer you the best possible product. Please be assured that these black and brown spots do not pose any health risk. It is thus not harmful for a consumer to eat a potato with a black spot. If you have any further concerns, please don't hesitate to contact me.;Mercadona: Consumer Complaint (L-800);Normal;;Quality;Defects;No remarks during production / Packaging;500QD00000FIktTYAT;en;True
1;"RICARDO GASCA GERENTE DE COMPRAS / PURCHASING MGR CGT Platos Preparados gggasca@mercadona.es <mailto:cgtplato@mercadona.es> 26611 – 683751856 Bruselas - Bélgica From: Linea 800 <linea800@mercadona.es> Sent: Tuesday, May 28, 2024 11:23 AM Cc: Ana Juan Garcia <ajuanga@mercadona.es>; Coord. Zona 08 <jz08@mercadona.es>; 2876 - Puente Tocinos - Murcia - Murcia <2876@mercadona.es>; Guillermo Ricardo Gasca Oros <gggasca@mercadona.es>; Oscar Lopez Merlo <olopezme@mercadona.es> Subject: REENVIAMOS QUEJA CALIDAD 61405 PATATAS CORTE GRUESO Input recibido a través del canal Instagram el 28/05/2024 28/05/2024: Volvemos a enviar input con más información. DATOS DEL INPUT Nº 202450188330 • Centro: ESPAÑA 2876 - PUENTE TOCINOS (MURCIA - MURCIA) - ZONA 8 • Clasificación: JEFE - CALIDAD - QUEJA • Resumen: UNA DE ELLAS ESTÁ EN MAL ESTADO • Tornillo: 61405 - PATATA PREFRITA CONGELADA CORTE GRUESO CLASICA; PAQUETE 2 kg; HACENDADO • Proveedor: AGRISTO NV • Lote: A03 24 098 08:06 Caducidad: 04-2026 • Fecha de Compra: 25-05-24 • Muestra: Ofrecemos cambio/devolución + preguntar por el responsable. Pdte. tienda. DATOS DEL JEFE • AGRISTO NV NO puede contactar con el Jefe por Protección de Datos. COMENTARIOS DEL JEFE JEFE 28/05 Hola buenas noches He comprado un producto de uno de vuestros establecimientos Y mirar como sale una Mirar una de vuestros productos como me llego (adjuntamos vídeo que nos adjunta la Jefa) MERCADONA 28/05 ¡Hola 👋! Sentimos lo ocurrido y vamos a revisarlo. ¿Podrías facilitarnos lote, caducidad, fecha de compra y en qué tienda las compraste? Te haremos la devolución o el cambio por las molestias. Si conservas la muestra y la puedes llevar, sería de gran ayuda. Saludos. JEFE 28/05 Fecha de compra = SÁBADO 25 de Mayo a las 13:30 en MERCADONA de PUENTE TOCINOS (MURCIA) MERCADONA 28/05 De acuerdo, gracias por informarnos 👍. Puedes acudir a la tienda como te decíamos y preguntar en línea de cajas por un responsable. Gracias y disculpa 🙏.";Mercadona: Consumer Complaint  ( L-800);Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000FIqQvYAL;es;True
1;"RICARDO GASCA GERENTE DE COMPRAS / PURCHASING MGR CGT Platos Preparados gggasca@mercadona.es <mailto:cgtplato@mercadona.es> 26611 – 683751856 Bruselas - Bélgica Input recibido a través del canal Teléfono en Línea 800 ES el 27/05/2024 DATOS DEL INPUT Nº 202450188100 • Centro: ESPAÑA 4421 - CTRA. DE LA POBLA (VILANOVA DEL CAMI - BARCELONA) - ZONA 44 • Clasificación: JEFE - CALIDAD - QUEJA • Resumen: TIENE MOHO • Audios: (solo disponible para Compras y Prescripción) - Audio 27/05/2024 20:51 <https://protect.checkpoint.com/v2/___http://PVVIW0083.grabadona.net/ultra/DynaAsp/vCRMQuery.aspx?extension=60806&cd20=7619&sTime=2024-05-27%2000:00:00&eTime=2024-05-27%2023:59:59___.YzJlOmFncmlzdG86YzpvOjkwZWYwYzUzNjNiMTJiNzY5N2I2NzVmMDBlMzAzNjIyOjY6ZDg2ODoxY2Y1ZThhNjJkZmUzMjQzMzBmMGZjZDJiMTkzMTAxOWRlMWFlZGY1ZWFkODMxZmIzOTE5NjAwODRmY2FlOTU3Omg6Rg> • Tornillo: 61421 - PATATA PREFRITA CONGELADA CORTE FINO; PAQUETE 1 kg; HACENDADO • Proveedor: AGRISTO NV • Lote: G0224094 Caducidad: 04 2026 • Fecha de Compra: 25/05 • Muestra: Ofrecemos cambio o devolución del importe y solicitamos muestra DATOS DEL JEFE • • AGRISTO NV NO puede contactar con el Jefe por Protección de Datos. COMENTARIOS DEL JEFE Compré las patatas de corte fino y hay una patata con una parte negra y zonas azules, como si fuera moho.";Mercadona: Consumer Complaint (L-800);Normal;;Quality;Defects;No remarks during production / Packaging;500QD00000FIktTYAT;es;True
1;Hi Rachel, You're welcome! Totally understand the situation, so absolutely no reason to justify yourself. We do appreciate it that you keep sending us the claims you receive, as this allows us to monitor our performance. Indeed, we are committed to ensuring that every item we produce meets the highest standards of quality and excellence. Have a nice day!;FW: WP;Normal;NCP om 11:50 - niet voldoende geblokkeerd;Quality;Length;Agristo decision;500QD00000FGbz5YAD;en;True
1;Dear Jalilah, My apologies for receiving the order this way! Please find back attached a CN that includes the damages for PO 062. (ORDER 60066356) Thank you and;DAMAGED CARTONS // 90591530 @ EMCU5457276 (PO 62);Normal;;Logistics;Damaged boxes;No investigation done;500QD00000FFGzxYAH;en;True
1;Hi Evelien, Please check attached test report from my lab. They said it’s not rock or metal, but they can’t check which material it is. Can you please check 4th page and give us feedback about what material it can be considered? You can find CI 31.191%, K 19.970% etc in 4th page. FYI, I need to send feedback to customer in 2 weeks. Can you reply on this in one week?;EMART TR - customer complaint about foreign material from Hashbrown;Normal;;Quality;Foreign body;Foreign body - Unknown;500QD00000Ew3tcYAB;en;True
1;Good morning Sam, Please find the creditnote for 1 damaged box attached.;Non-Conformance NC3390;Normal;;Logistics;Damaged boxes;No investigation done;500QD00000FEw0IYAT;en;True
1;Bonjour, Pouvez vous répondre à la demande du fournisseur s’il vous plaît ? Excellente Journée à vous. Cordialement,;TR: Reprise Colis - Heudebouville - Pommes de terre rissolées 1kg / Problème soudure;Normal;;Packaging;Bad sealing;No remarks during production / Packaging;500QD00000A1kw2YAB;fr;True
1;Dear Danqi, Thank you for bringing this matter to our attention. We have promptly registered it in our system under ticket number 00027669. We are sorry to hear that the quality of the label for this pallet was insufficient. Batch information: Lotcode : G21241310629 Packaging day : 07/05/2024 I would like to reassure you that during the packing process, we conduct quality checks. We have informed our packaging department about this issue. We regret any inconvenience this issue may have caused you. We take this matter seriously and are committed to preventing such incidents in the future. Should you require any further information or assistance, please do not hesitate to contact us.;FW: SSCC Label Quality PO2124002646;Normal;;Packaging;Coding pallet;No investigation done;500QD00000FBrmrYAD;en;True
1;Hello Ricardo Thank you for informing us about the issue reported here below. We have well received your complaint and have registered it in our system as reference 28104. Based on the lotcode, we traced back the production day to the 07th of April 2024. Based on the video we have received, we can confirm this is a piece of sprout on the potato. Sprout can occur while the potatoes are being stored. Potatoes with sprout are still good for consumption, but the sprout should be removed. We notice that they tend to be more present on today as we are nearing the end of the potato season. I have checked the production and tasting records around the time of your complaint, and no remarks about sprout on potatoes have been noted. Normally this kind of defects should have been rejected by our optical sorters. But unfortunately no system can give us a 100% guarantee that all potatoes with sprout will be detected. We would like to apologize for the inconvenience and want to confirm that this is not harmful for human consumption. If you might have any other questions, do not hesitate to contact me.;Mercadona: Consumer Complaint  ( L-800);Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000FIqQvYAL;en;True
