Subject;TextBody;Complaint;Complaint_type
Aldi CARDIFF DEL 06/03;Hi, Please see below order for delivery to Aldi : Order Date Del.Date Del.Address Fullers Ord.No. Asda PO Product Code Description Qty Pallets Unit Delivery Time 30/08/2024 06/09/2024 ALDI STORES LTD (CARDIFF) 1050152 755925 COAL156 ALDI ALPHABET LETTERS 16X454G 280 4 Case 504 30/08/2024 06/09/2024 ALDI STORES LTD (CARDIFF) 1050152 755925 COAL143 ALDI WAFFLES 12X680G 600 8 Case 504 30/08/2024 06/09/2024 ALDI STORES LTD (CARDIFF) 1050152 755925 COAL106 ALDI HASH BROWN 12X750G 980 14 Case 504 EDI: 657599 DEL DATE: 06/09/2024 TIME: 5:04am Please confirm receipt. Thanks, Sarah;False;
Nuevo pedido 006463 Bartolome Reig;Buenas tardes Zoë, Adjunto nuevo pedido para Bartolome Reig. Saludos, [agristo_logo_email] David Soto Rosell .............................................................................. Waterstraat 40, B-8531 Harelbeke-Hulste, Belgium P + 32 56 73 50 32 M + 34.667.63.64.00 www.agristo.com [https://s-install.avcdn.net/ipm/preview/icons/icon-envelope-tick-round-orange-animated-no-repeat-v1.gif]<https://www.avast.com/sig-email?utm_medium=email&utm_source=link&utm_campaign=sig-email&utm_content=emailclient> Libre de virus.www.avast.com<https://www.avast.com/sig-email?utm_medium=email&utm_source=link&utm_campaign=sig-email&utm_content=emailclient>;False;
90618988;Good morning Areerat, Please find below the requested information related to invoice 90618988: - Date and time of loading the item into the container: loaded on 04/07/2024 (started at 20h41 /finished at 21h29) - Date and time when the item will be export from port of loading: departure date was 08/07/2024 ( I unfortunately can't give you an exact hour of departure) I hope this provides yous with the required info, do let me know if you have any additional questions or remarks!;False;
Purchase Order PO-0070 from Endo Foods Limited for AGRISTO nv;[Endo Foods Limited] Hi Orders, Here's purchase order PO-0070 for GBP 30,654.00. Delivery due date, address and instructions are included in the purchase order. Endo Foods (10 Pallets) + Hero Catering (16 Pallets) We are currently at credit limit, meanwhile please process this order. Ozan is on holiday, will make payment this evening for due invoice. If you have any questions, please let us know. Thanks, Endo Foods Limited;False;
References transfered to Tilburg;"Hi Jessie, I thought we were going to maintain the REGAL NP items (Reddy Raw) at Wielsbeke so that we had more control over the loading team (for empty cartons control). I see some REG items in the list below. Thank you [cid:image001.png@01DAFABF.5751B100]<http://www.ardovlm.com/> Kayla Karabachian Business Unit Manager – Industry/Food Service 1675 Blvd. Saint-Regis, Dollard-des-ormeaux, QC, H9B 3H7 T: (514) 825-9346 | F: (514) 426-5977 From: Agristo Service <service@agristo.com> Sent: Tuesday, August 27, 2024 5:24 AM To: Catalina Vidal <Catalina.Vidal@ardo.com>; Eula Slomkowska <Eula.Slomkowska@ardo.com>; Kayla Karabachian <kayla.karabachian@ardo.com>; louise.regnier@agristo.com; sophie.francois@agristo.com Subject: References transfered to Tilburg CAUTION: This email originated from outside of the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe. Good morning everyone Following up on our last meeting, I talked to my colleague who is responsible for the division of the references per loading plant. From September onwards, we can start loading the following references in Tilburg, instead of Wielsbeke: 314062 CMP JAR ,65 1 I110 315226 MAX ALL 2,04 1 I80BER 315434 CMP KZ12 1,8 1 I100 315423 CMP JAR 1,8 1 I108 315362 PVA B09R 2,04 1 I80 315435 CMP KZCR 1,8 1 I90 315338 CRR CRC12 2,04 1 I80US 315360 PVA STH 2,27 1 I80 315359 PVA BJWS 2,04 1 I70 312979 BIG BJWS 2,04 1 C60 307227 BIG Z09 2,27 1 C80V2 312996 REG Z12 2,04 1 I80V2 313066 REG Z06 2,72 1 I70 306138 REG ALL 2,04 1 I80BE 306139 REG F10 2,27 1 I80BE 306056 TSO CJ9 2,5 1 I100 306057 REG STH 2,27 1 I80 306146 BIG F10 2,27 1 C80BE 310099 GRP ALL 2,04 1 I80BE 314273 BIG CJSW 2,27 1 C108 314443 QUI F10 2,27 1 I80BE 302357 REG Z09 2,04 1 I80 305501 PTR Z12 2,04 1 I80 311224 BIG BJ09S 2,27 1 C80 305202 TSO Z09 2,04 1 I80 313892 BIG B09HV 2,04 1 C80EMW 313914 BIG BJAR 2,27 1 C80 314122 CMP KZALL ,80 1 I100 314125 CMP KZ12 ,80 1 I110 314124 CMP KZST ,80 1 I110 314123 CMP KZCR ,80 1 I110 315223 MAX STH 2,27 1 I80BER 315225 MAX F10 2,27 1 I80BEFS 315222 MAX CRC12 2,27 1 I80BER 310613 BIG ALL 2,04 1 C80 315221 MAX F10 2,27 1 I80BER 315224 MAX CRC12 2,27 1 I80BEFS 312556 BLA BJWS 2,04 1 I70US 310980 WHF F10 ,907 1 I100 In order to not have to adjust orders that were already planned to load by the forwarders and also to handle our internal transports as efficiently as possible, we will have a transitition period of a couple of weeks, in which orders will still be loading from Wielsbeke for several references. However, towards end of September/beginning of October all loading should be able to take place in Tilburg. I hope this action will help you limit your transports and will make it easier for the forwarders to arrange their loadings. Should you have any additional questions or remarks on this, don't hesitate to contact us. Kind reargads [image] Jessie Dhondt Customer Service Agristo nv P +32 56 54 10 59";False;
D&B Finance Analytics - Nieuws en waarschuwingen;D&B Finance Analytics Datum 08/30/2024 Tijd 08:06 AM D&B Finance Analytics WAARSCHUWINGEN In deze e-mail Inbox Waarschuwingen Totaal Waarschuwingen 5 (5 Bedrijven) Informatief 5 Opwaartse trends 0 Ernstige voorvallen 0 Neerwaartse trends 0 De ernst van de waarschuwing wordt bepaald door het algemene gebeurtenistype. Dit kan betekenen dat in sommige gevallen een gebeurtenis verandering zowel negatief als positief kan zijn. Bekijk altijd de volledige details van elke gebeurtenis voordat u actie onderneemt. De door D&B verstrekte ernst classificatie, positief/negatief en gebeurtenis beschrijving worden te goeder trouw verstrekt en kunnen er niet tegen D&B worden gebruikt. BRN Accounts 0 Totaal uitstaand €0.00 Adres: Bergemeersenstraat 118,Aalst,BE,9300 D-U-N-S: 37-450-1583 Registratienummer: 0457031732 Waarschuwingen Financiële informatie Financiële informatie > Jaarrekening Bekijk waarschuwing;False;
Pesquera del Mar / Account statement;Hi Alexandra, Please find statement in our accounts below for your information.;False;
Overgang Duitse designs - Belviva;Dag Marlies, Bedankt voor de informatie! Voor sprietjes schakelen bij de 1e run 2025 is prima. Mvg, Els Els Uyttebroek Cluster Brand Manager [cid:Nomad_Foods_LOGORGB-Resized93high_dff506c2-0e22-47e4-abd7-1a687e84ad2d.jpg] [X] Iglo Belgium NV Techno Centre - Building C | Humaniteitslaan 235 | 1620 Drogenbos | Brussel BTW BE 0884.248.931 | RPR Brussel Phone: +32 2 3529238<tel:+32%202%203529238> Mobile: +32 499 550 440<tel:+32%20499%20550%20440> Fax: email: Els.Uyttebroek@iglo.com<mailto:Els.Uyttebroek@iglo.com> Website: www.iglo.be<http://www.iglo.be/> P THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Iglo is not liable in any way for its content. E-mails are susceptible to alteration. Iglo shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Iglo and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Iglo Belgium NV, a company registered in Belgium with company registration number 0884.248.931. Registered Office: Techno Centre – Building C, Humaniteitslaan 235, 1620 Drogenbos, Brussels, Belgium From: Agristo Service <service@agristo.com> Sent: Friday, August 30, 2024 2:21 PM To: Uyttebroek, Els <Els.Uyttebroek@iglo.com> Subject: Overgang Duitse designs - Belviva CAUTION: This email originated from outside our organisation. Do not open attachments or click links, unless this email comes from a known sender and you know the content is safe. Hoi Els, zie hieronder geschatte overgang op basis van huidige forecast * Sprietjes van Frietjes: momenteel hebben we folie om het hele jaar nog te produceren. Ik zou dit in de gaten houden en ten laatste schakelen naar nieuwe folie eerste run 2025 is dit ok? of moet dit vroeger? * Belgische frieten: we hebben nog folie tot begin november. * Klassieke frieten: we hebben nog folie tot begin oktober - bij schakelen naar nieuwe folie, schakelen we ook naar de regular cut. Groetjes, Marlies [image] Marlies De Ketele Customer Experience Officer Agristo nv P +32 56 54 09 63 M +32 472 41 34 87 thread::bFvP7frNFjOxdDBxYI1He3Q::;False;
EMALEX IMPORT - EXPORT Sarl.;Dear Sir, My name is Mr. Emmanuel Akouvi. I am the owner of EMALEX IMPORT - EXPORT Sarl. I am very interested to learn more about your products. I am looking for a supplier who would be interested in supplying their products to Togo. I would appreciate it if you could send me information about your products including your brochure, product catalog, pricing information, availability, delivery, and discounts. Please get back to me with all required information. Thank you very much.;False;
Cde Système U   510861 App:B7 Ent:19 Frn:01191-01-001 AGRISTO NV;Madame, Monsieur, Vous trouverez en pièce jointe de ce mail le document détaillé cité en objet. (1), (Fri Aug 30 2024 13:32:06 GMT+0200 (CEST)), (CCTLCOW120240830131116052837.pdf) Bonne réception. U Enseigne;False;
Introduction - Keshav Logistic - Global Presence with Worldwide Network Since 2010;"Dear Sir/ Madam Greetings of the day! I hope this message finds you well. Following our discussion, I am pleased to introduce Keshav Logistic. ""A complete solution of TRANSPORTATION, CUSTOM CLEARANCE & FREIGHT FORWARDING"" KESHAV LOGISTIC which was formed in 2010 and today is one of prominent Shipping and Logistics solution provider. We are working as a Transporter in door-to-door delivery, costal shipping in all over India. We are pleased to inform you that KESHAV LOGISTIC is involved in International Freight Forwarding, Custom Clearance, Warehousing, transportation, Project Handling. Our highly experienced staff stands ready to provide various services like documentation, customs assistance, insurance, packing, shipping, storage and inland transportation. Our staff handles everything from pre-shipment to post-shipment formalities. We specialize in export packing and crating, shipping all types of cargo from household goods to general cargo, automobiles, HAZ, etc. We would glad to meet you & happy to assist you, feel free to contact us on below:- For any sales inquiry contact on below:- Pradeep Gadhvi - Cell: 9099929165 -Email: pradeep@keshavlogistic.com<mailto:pradeep@keshavlogistic.com> Nitin Yadav - Cell: 90999 22165 - Email: nitin@keshavlogistic.com<mailto:nitin@keshavlogistic.com> Prince Singh - Cell: 99245 11165 - Email: sales4@keshavlogistic.com<mailto:sales4@keshavlogistic.com> OFFICE ADDRESS: - Office No. 8, Aum Ganantra Plaza, Plot No. 97, Sector 8, Gandhidham - 370201 - Kutch, Gujarat. *FREIGHT FORWARDER* KESHAV LOGISTIC is one of the key factors for strong global supply chain management. As one of the leading Gateway Exim, we offer efficient sea freight solutions customized to your needs. From Full Container Loads (FCL) to Less than Container Loads (LCL), on all major global routes, with guaranteed transit times. VALUE ADDED SERVICES. 1. Sea freight export consolidation. 2. Door to door delivery. 3. F.C.L consolidation. 4. Warehousing, distribution and delivery. 5. Order follow-up tracking systems. *CUSTOM CLEARANCE AGENT* KESHAV LOGISTIC provides comprehensive customs clearance services for hassle free import and export of consignments by sea, air and road. We also assist our clients in preparing documents related to import and export, completion of appraisement and examination procedures and payments. Our team of experienced professionals swing into action to clear cargo the moment it arrives, saving our customers time and money. After completion of all customs formalities & documentations, we deliver the consignments at customer's desired destination. VALUE ADDED SERVICES. 1. Customs Clearance under High Seas Sales (HSS). 2. Re-Export or Re-Import Customs Clearance. 3. Export Consignments by Air/Sea. 4. Export Promotion Zones like SEEPz, Technology Parks & Bonded Cargo. 5. Order follow-up tracking systems. 6. CFS/Factory stuffing. 7. Multi-modal transport operators. *TRANSPORATION* At KESHAV LOGISTIC, transportation is a key part of our logistics service, whether it's delivering a single container shipment or managing road transportation for sensitive drilling equipment and vehicles from port to remote destinations in India. Special survey reports are prepared on feasibility of road routes, site accessibility and weather conditions and delivery time. VALUE ADDED SERVICES. 1. Inland Transportation. 2. Temperature Controlled Cargo. 3. Part/Full Loads 4. Over Sized Cargo. 5. Complete Local Transportation. 6. Door-to-door distribution. 7. Express Service. We invite you to explore how Keshav Logistic can support your logistics needs. Please visit our website www.keshavlogistic.com<http://www.keshavlogistic.com/> for more detailed information or contact us directly at your convenience. We are excited about the opportunity to work with you. Thanks & Warm";False;
